# time x y z qx qy qz qw
1.403636638563555479e+09 -4.528533600000000270e+00 3.061607799999999990e+00 2.655163099999999776e-01 -2.148634799999999886e-02 -8.365990700000000002e-01 9.485903000000000390e-03 5.473119300000000020e-01
1.403636638613555431e+09 -4.548404900000000417e+00 3.066866500000000162e+00 2.585600399999999910e-01 -2.003291399999999889e-02 -8.377426599999999723e-01 7.862872499999999654e-03 5.456409899999999924e-01
1.403636638663555384e+09 -4.570701299999999634e+00 3.073766500000000068e+00 2.576338599999999923e-01 -1.626714500000000022e-02 -8.370901099999999984e-01 3.522011199999999873e-03 5.468117799999999695e-01
1.403636638713555574e+09 -4.607353999999999949e+00 3.086624500000000104e+00 2.564884000000000053e-01 -1.387554199999999939e-02 -8.356392700000000451e-01 1.981204000000000081e-04 5.491033100000000111e-01
1.403636638763555527e+09 -4.643505600000000122e+00 3.099573900000000215e+00 2.572068800000000266e-01 -1.163843399999999959e-02 -8.331337199999999665e-01 -2.197926499999999957e-03 5.529447699999999744e-01
1.403636638813555479e+09 -4.676912800000000203e+00 3.108858300000000074e+00 2.596966199999999891e-01 -1.028275700000000001e-02 -8.302198299999999920e-01 -3.424318899999999853e-03 5.573307499999999859e-01
1.403636638863555431e+09 -4.709837000000000273e+00 3.118569899999999784e+00 2.638089699999999760e-01 -1.032161699999999994e-02 -8.277060499999999710e-01 -3.319516599999999991e-03 5.610571699999999939e-01
1.403636638913555384e+09 -4.737138899999999708e+00 3.124547900000000045e+00 2.678579300000000218e-01 -1.111073700000000074e-02 -8.257249700000000026e-01 -1.556702999999999993e-03 5.639613500000000279e-01
1.403636638963555574e+09 -4.757019399999999898e+00 3.125768400000000113e+00 2.739093000000000222e-01 -1.248116900000000029e-02 -8.241895500000000485e-01 6.306646699999999975e-04 5.661761299999999997e-01
1.403636639013555527e+09 -4.777840300000000262e+00 3.128245999999999860e+00 2.808317100000000122e-01 -1.555445599999999949e-02 -8.237815400000000343e-01 5.153287999999999792e-03 5.666705100000000161e-01
1.403636639063555479e+09 -4.806006700000000187e+00 3.134826599999999797e+00 2.869900799999999808e-01 -1.902539199999999861e-02 -8.231517400000000206e-01 1.025805999999999940e-02 5.674099200000000121e-01
1.403636639113555431e+09 -4.841394600000000104e+00 3.145623099999999894e+00 2.924875900000000195e-01 -2.197706300000000154e-02 -8.227576199999999673e-01 1.449006700000000057e-02 5.677824799999999783e-01
1.403636639163555384e+09 -4.880188000000000415e+00 3.160246900000000192e+00 2.939131799999999961e-01 -2.449062200000000009e-02 -8.229128599999999683e-01 1.793364100000000017e-02 5.673561599999999983e-01
1.403636639213555574e+09 -4.921708599999999656e+00 3.177485799999999916e+00 2.914915900000000226e-01 -2.646731999999999904e-02 -8.228895999999999988e-01 2.068063200000000088e-02 5.672076299999999627e-01
1.403636639263555527e+09 -4.967121599999999582e+00 3.197993600000000214e+00 2.861255200000000221e-01 -2.729783800000000135e-02 -8.233418399999999915e-01 2.176759299999999828e-02 5.664708400000000310e-01
1.403636639313555479e+09 -5.011392599999999753e+00 3.218847400000000025e+00 2.809798700000000204e-01 -2.476502200000000112e-02 -8.237166500000000502e-01 1.784999899999999834e-02 5.661792599999999620e-01
1.403636639363555431e+09 -5.052635099999999824e+00 3.239795299999999934e+00 2.717611799999999911e-01 -2.103111499999999953e-02 -8.240617799999999660e-01 1.265450000000000082e-02 5.659679600000000477e-01
1.403636639413555384e+09 -5.086662200000000134e+00 3.257914599999999883e+00 2.609883299999999906e-01 -1.715930599999999917e-02 -8.244947700000000435e-01 7.194154799999999753e-03 5.655636000000000552e-01
1.403636639463555574e+09 -5.119759199999999844e+00 3.277618700000000107e+00 2.495247399999999949e-01 -1.321658600000000065e-02 -8.246637799999999574e-01 1.907534499999999963e-03 5.654655899999999624e-01
1.403636639513555527e+09 -5.150802800000000126e+00 3.295754800000000095e+00 2.370574900000000096e-01 -9.116542599999999386e-03 -8.241207799999999972e-01 -3.777084100000000031e-03 5.663281500000000301e-01
1.403636639563555479e+09 -5.180509699999999995e+00 3.313791800000000176e+00 2.242540199999999984e-01 -4.448384799999999945e-03 -8.231072799999999967e-01 -1.004203400000000003e-02 5.677796899999999480e-01
1.403636639613555431e+09 -5.209670299999999976e+00 3.331679700000000022e+00 2.104320000000000079e-01 -7.862681600000000258e-04 -8.221281799999999862e-01 -1.457234900000000007e-02 5.691153500000000198e-01
1.403636639663555384e+09 -5.240570700000000137e+00 3.351399699999999982e+00 1.979758699999999982e-01 8.074815600000000149e-04 -8.202045900000000112e-01 -1.574250599999999986e-02 5.718530899999999528e-01
1.403636639713555574e+09 -5.272853900000000316e+00 3.369760499999999936e+00 1.867720999999999965e-01 3.169032700000000034e-04 -8.177979100000000168e-01 -1.460251100000000031e-02 5.753201300000000407e-01
1.403636639763555527e+09 -5.304206399999999988e+00 3.386346800000000101e+00 1.772434699999999863e-01 -1.269052299999999999e-03 -8.156109400000000065e-01 -1.188667300000000038e-02 5.784772200000000142e-01
1.403636639813555479e+09 -5.330954099999999585e+00 3.400703200000000148e+00 1.693050899999999914e-01 -2.316507299999999870e-03 -8.144503800000000293e-01 -1.019112399999999932e-02 5.801390800000000292e-01
1.403636639863555431e+09 -5.353144399999999692e+00 3.414522299999999788e+00 1.638596499999999956e-01 -3.687718100000000020e-03 -8.136953300000000500e-01 -7.680201400000000352e-03 5.812291499999999722e-01
1.403636639913555384e+09 -5.380001199999999706e+00 3.427888700000000011e+00 1.590807099999999863e-01 -4.642877999999999589e-03 -8.133662799999999971e-01 -5.489255000000000176e-03 5.817074899999999937e-01
1.403636639963555574e+09 -5.404605899999999963e+00 3.439832899999999860e+00 1.556386600000000120e-01 -4.951892099999999873e-03 -8.130544200000000554e-01 -4.889042599999999898e-03 5.821460999999999997e-01
1.403636640013555527e+09 -5.429251400000000061e+00 3.453176099999999860e+00 1.543271999999999977e-01 -4.412236100000000404e-03 -8.127577200000000168e-01 -4.231713500000000398e-03 5.825697499999999973e-01
1.403636640063555479e+09 -5.455233400000000010e+00 3.464877200000000101e+00 1.543878200000000089e-01 -1.925252699999999931e-03 -8.126259900000000203e-01 -3.543427899999999908e-03 5.827715999999999452e-01
1.403636640113555431e+09 -5.481700100000000297e+00 3.478233700000000095e+00 1.560116500000000017e-01 2.924407300000000064e-03 -8.123719700000000543e-01 -3.515935400000000117e-03 5.831216500000000469e-01
1.403636640163555384e+09 -5.513572199999999590e+00 3.493801799999999957e+00 1.592469900000000049e-01 6.982027000000000025e-03 -8.122862400000000482e-01 -1.095939700000000006e-03 5.832161799999999729e-01
1.403636640213555574e+09 -5.547595000000000276e+00 3.510520899999999944e+00 1.631581400000000071e-01 1.094654100000000060e-02 -8.121299800000000291e-01 1.398757499999999992e-03 5.833722000000000074e-01
1.403636640263555527e+09 -5.575681200000000004e+00 3.525944700000000154e+00 1.680858000000000074e-01 1.494633499999999983e-02 -8.129165699999999495e-01 2.910775799999999833e-03 5.821810600000000280e-01
1.403636640313555479e+09 -5.597808500000000187e+00 3.538605200000000117e+00 1.723510299999999884e-01 1.732860899999999829e-02 -8.130978800000000506e-01 5.161818599999999646e-03 5.818461200000000222e-01
1.403636640363555431e+09 -5.616680099999999953e+00 3.548443300000000189e+00 1.754552799999999912e-01 2.034013800000000066e-02 -8.129675899999999622e-01 6.661480699999999811e-03 5.819154600000000510e-01
1.403636640413555384e+09 -5.635666399999999854e+00 3.557795500000000111e+00 1.769102100000000122e-01 2.285126900000000044e-02 -8.129420699999999611e-01 7.640415700000000032e-03 5.818458899999999767e-01
1.403636640463555574e+09 -5.654696600000000295e+00 3.567417100000000119e+00 1.776013399999999964e-01 2.503155300000000152e-02 -8.128138299999999594e-01 8.366599100000000205e-03 5.819253300000000184e-01
1.403636640513555527e+09 -5.676366599999999707e+00 3.578525899999999815e+00 1.763650499999999954e-01 2.643235099999999976e-02 -8.135084500000000496e-01 9.548080199999999657e-03 5.808736199999999794e-01
1.403636640563555479e+09 -5.697597199999999695e+00 3.590664900000000159e+00 1.741462400000000077e-01 2.810013399999999884e-02 -8.133860000000000534e-01 1.012220900000000007e-02 5.809570800000000146e-01
1.403636640613555431e+09 -5.719247199999999864e+00 3.602263699999999957e+00 1.711884800000000040e-01 2.885696600000000125e-02 -8.133046900000000523e-01 1.101641400000000041e-02 5.810175499999999937e-01
1.403636640663555384e+09 -5.743782300000000340e+00 3.614232900000000193e+00 1.678447600000000095e-01 2.975988200000000139e-02 -8.130636999999999448e-01 1.131547400000000071e-02 5.813034700000000443e-01
1.403636640713555574e+09 -5.766141000000000183e+00 3.627009500000000219e+00 1.626952299999999962e-01 3.038905299999999921e-02 -8.134907700000000297e-01 1.189685799999999974e-02 5.806614700000000129e-01
1.403636640763555527e+09 -5.789545000000000385e+00 3.639205500000000093e+00 1.578399900000000133e-01 3.081516800000000042e-02 -8.143960500000000380e-01 1.256321699999999979e-02 5.793545300000000342e-01
1.403636640813555479e+09 -5.811939599999999650e+00 3.650728500000000043e+00 1.541875099999999998e-01 3.160162200000000282e-02 -8.150972199999999557e-01 1.244309400000000003e-02 5.783277900000000082e-01
1.403636640863555431e+09 -5.833197000000000187e+00 3.662038200000000021e+00 1.515629400000000071e-01 3.237256300000000003e-02 -8.160928400000000416e-01 1.229833599999999999e-02 5.768823400000000490e-01
1.403636640913555384e+09 -5.852775699999999581e+00 3.672989700000000024e+00 1.503596899999999903e-01 3.271972199999999970e-02 -8.164744499999999627e-01 1.252921499999999980e-02 5.763175400000000170e-01
1.403636640963555574e+09 -5.871519499999999780e+00 3.681981099999999785e+00 1.511187099999999894e-01 3.291542100000000026e-02 -8.167539600000000011e-01 1.211328899999999931e-02 5.759191099999999564e-01
1.403636641013555527e+09 -5.887470099999999817e+00 3.691465399999999786e+00 1.523823800000000117e-01 3.298823599999999717e-02 -8.163897700000000146e-01 1.173492999999999932e-02 5.764388999999999763e-01
1.403636641063555479e+09 -5.903575700000000204e+00 3.699312899999999793e+00 1.520125400000000015e-01 3.223021799999999798e-02 -8.156399300000000130e-01 1.226681399999999915e-02 5.775311600000000434e-01
1.403636641113555431e+09 -5.920732899999999965e+00 3.706605600000000056e+00 1.510683999999999916e-01 3.213899600000000301e-02 -8.153061299999999623e-01 1.152118199999999960e-02 5.780227199999999899e-01
1.403636641163555384e+09 -5.939169099999999979e+00 3.714664200000000083e+00 1.483251299999999995e-01 3.200136199999999848e-02 -8.154534700000000136e-01 1.092552400000000069e-02 5.778340400000000487e-01
1.403636641213555574e+09 -5.960259699999999938e+00 3.722381899999999799e+00 1.440713499999999869e-01 3.138979499999999812e-02 -8.148860399999999782e-01 1.054825600000000065e-02 5.786744900000000413e-01
1.403636641263555527e+09 -5.980231700000000039e+00 3.732063399999999920e+00 1.394057700000000122e-01 3.026686699999999938e-02 -8.143095900000000276e-01 1.175535100000000069e-02 5.795218899999999840e-01
1.403636641313555479e+09 -6.000529700000000410e+00 3.741187000000000040e+00 1.322278400000000131e-01 2.766921599999999995e-02 -8.144949400000000006e-01 1.434420999999999960e-02 5.793329400000000184e-01
1.403636641363555431e+09 -6.028925499999999715e+00 3.751744200000000085e+00 1.245238500000000054e-01 2.468460600000000130e-02 -8.147589200000000531e-01 1.766421899999999837e-02 5.790047900000000469e-01
1.403636641413555384e+09 -6.053524499999999975e+00 3.763034900000000071e+00 1.167113099999999987e-01 2.218960600000000061e-02 -8.149434800000000534e-01 2.075259000000000131e-02 5.787435300000000060e-01
1.403636641463555574e+09 -6.075297499999999573e+00 3.774366500000000180e+00 1.083819699999999941e-01 2.148329699999999842e-02 -8.148774100000000242e-01 2.110980499999999885e-02 5.788502800000000503e-01
1.403636641513555527e+09 -6.094275699999999851e+00 3.785753199999999818e+00 1.003112300000000012e-01 2.212296999999999875e-02 -8.146382500000000082e-01 1.978390000000000010e-02 5.792095400000000227e-01
1.403636641563555479e+09 -6.109504300000000221e+00 3.795729500000000201e+00 9.302947500000000036e-02 2.327581899999999968e-02 -8.147804800000000292e-01 1.813030599999999881e-02 5.790184000000000442e-01
1.403636641613555431e+09 -6.123435399999999973e+00 3.804366900000000218e+00 8.798050200000000209e-02 2.427017999999999884e-02 -8.147977899999999662e-01 1.588825500000000043e-02 5.790190699999999691e-01
1.403636641663555384e+09 -6.135317800000000155e+00 3.811617599999999939e+00 8.502833699999999550e-02 2.510655100000000126e-02 -8.151126899999999731e-01 1.428798199999999942e-02 5.785817300000000163e-01
1.403636641713555574e+09 -6.145339700000000072e+00 3.818391399999999880e+00 8.373740799999999929e-02 2.573634699999999970e-02 -8.145829900000000068e-01 1.298220800000000029e-02 5.793303499999999939e-01
1.403636641763555527e+09 -6.161232599999999948e+00 3.825466700000000220e+00 8.559480099999999814e-02 2.590348699999999935e-02 -8.151923899999999890e-01 1.187312400000000052e-02 5.784888999999999726e-01
1.403636641813555479e+09 -6.180558699999999739e+00 3.836161900000000013e+00 8.839843699999999638e-02 2.605205199999999915e-02 -8.147785100000000114e-01 1.140902400000000025e-02 5.790743600000000102e-01
1.403636641863555431e+09 -6.199104300000000123e+00 3.846669799999999917e+00 9.192581599999999353e-02 2.606735699999999933e-02 -8.143537499999999874e-01 1.106137700000000071e-02 5.796775899999999648e-01
1.403636641913555384e+09 -6.212930700000000250e+00 3.855072100000000113e+00 9.699734999999999607e-02 2.508701500000000070e-02 -8.142833200000000327e-01 1.025885699999999970e-02 5.798345200000000199e-01
1.403636641963555574e+09 -6.227589100000000322e+00 3.865241000000000149e+00 1.037072700000000042e-01 2.235258199999999931e-02 -8.140694600000000225e-01 9.238372099999999504e-03 5.802636700000000092e-01
1.403636642013555527e+09 -6.244086000000000247e+00 3.876774100000000001e+00 1.114488099999999954e-01 1.903715400000000058e-02 -8.133778499999999578e-01 6.706747300000000418e-03 5.813854800000000100e-01
1.403636642063555479e+09 -6.256174099999999960e+00 3.887058099999999961e+00 1.201275400000000049e-01 1.476778299999999960e-02 -8.129191700000000242e-01 4.205758000000000413e-03 5.821740699999999880e-01
1.403636642113555431e+09 -6.258341999999999850e+00 3.892618699999999876e+00 1.286643399999999882e-01 1.149073200000000003e-02 -8.124661100000000191e-01 9.989571500000000211e-04 5.828943199999999658e-01
1.403636642163555384e+09 -6.256298600000000043e+00 3.896505299999999838e+00 1.364446699999999901e-01 8.419784200000000537e-03 -8.121762999999999622e-01 -1.703997999999999971e-03 5.833488300000000404e-01
1.403636642213555574e+09 -6.256291700000000233e+00 3.902659700000000065e+00 1.428099200000000069e-01 5.626177500000000171e-03 -8.117217500000000197e-01 -3.415835900000000185e-03 5.840072499999999778e-01
1.403636642263555527e+09 -6.261994500000000130e+00 3.909920500000000132e+00 1.472043000000000101e-01 2.728400599999999954e-03 -8.114888500000000393e-01 -4.917888300000000136e-03 5.843408399999999725e-01
1.403636642313555479e+09 -6.265869399999999700e+00 3.916610499999999995e+00 1.499283100000000091e-01 -9.160109499999999783e-04 -8.112930499999999601e-01 -6.674004800000000147e-03 5.846008900000000397e-01
1.403636642363555431e+09 -6.272590400000000344e+00 3.924627000000000088e+00 1.506211299999999920e-01 -5.227199699999999886e-03 -8.109203400000000173e-01 -9.549279100000000395e-03 5.850552900000000056e-01
1.403636642413555384e+09 -6.278330799999999989e+00 3.932742499999999808e+00 1.503719799999999884e-01 -9.341031200000000576e-03 -8.103347100000000136e-01 -1.173365500000000082e-02 5.857753100000000490e-01
1.403636642463555574e+09 -6.284012200000000270e+00 3.940652099999999880e+00 1.484138999999999875e-01 -1.266096400000000025e-02 -8.104269499999999793e-01 -1.402701200000000016e-02 5.855348900000000301e-01
1.403636642513555527e+09 -6.290351499999999874e+00 3.948641600000000196e+00 1.446238099999999915e-01 -1.563331499999999832e-02 -8.111241999999999619e-01 -1.563824200000000011e-02 5.844557900000000306e-01
1.403636642563555479e+09 -6.293493800000000249e+00 3.956512899999999888e+00 1.421178100000000111e-01 -1.767858300000000119e-02 -8.129384699999999686e-01 -1.780206700000000128e-02 5.818088999999999622e-01
1.403636642613555431e+09 -6.296858199999999961e+00 3.963423199999999813e+00 1.355251100000000042e-01 -2.005566400000000082e-02 -8.152204600000000356e-01 -1.835061500000000068e-02 5.785124299999999664e-01
